imageName,realT,realR,time,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
11.png,"[-0.21413624061130548, -0.05059818760051332, 1.145244210596122]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",0.7333333333333333,apriltag,"[-0.21589569651532864, -0.049816849377609385, 1.1822735308453627]","[-3.0037878651593415, 0.01848215726383021, -0.13280934659778595]",True,"[-0.001759455904023155, 0.0007813382229039378, 0.03702932024924066]","[0.06407016939718838, -0.06643660162816263, -0.016083185519801556]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
12.png,"[-0.21135909077683795, -0.05059438480482392, 1.145303148855156]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",0.8,apriltag,"[-0.22229014468465946, -0.04519283975187308, 1.181688252094834]","[-3.0750214154052293, 0.039839713091784607, -0.4632031717911587]",True,"[-0.010931053907821509, 0.005401545052950839, 0.03638510323967803]","[-0.03815781571564009, -0.27669628212746256, -0.03806650658858075]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
13.png,"[-0.20835976895561303, -0.05059027778547942, 1.1453668021749124]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",0.8666666666666667,apriltag,"[-0.21030602531531753, -0.04659541880955458, 1.1850669088287766]","[-3.0801142043851772, 0.029325282373516306, -0.12959578952770026]",True,"[-0.0019462563597044957, 0.003994858975924838, 0.03970010665386425]","[-0.012077441476661467, -0.062124009314757006, -0.023490601930925715]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
14.png,"[-0.20513827514763067, -0.05058586654247971, 1.1454351705553916]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",0.9333333333333332,apriltag,"[-0.20774986901330733, -0.047960063473356296, 1.1853475363987136]","[-3.0486612130934536, 0.024618926853031724, -0.15004026659283465]",True,"[-0.0026115938656766646, 0.0026258030691234113, 0.03991236584332203]","[0.01846279993995336, -0.07638742908660104, -0.02077142818283305]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
15.png,"[-0.20169460935289096, -0.05058115107582489, 1.1455082539965935]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.0,apriltag,"[-0.20391475717679527, -0.04887626491949975, 1.1836998397200535]","[-3.0269640338305335, 0.02158927263758906, -0.1481397124455003]",True,"[-0.0022201478239043115, 0.001704886156325143, 0.03819158572346004]","[0.040231538461804724, -0.07584608081232443, -0.018631129506954985]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
16.png,"[-0.1980287715713938, -0.05057613138551492, 1.1455860524985182]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.0666666666666669,apriltag,"[-0.1993835101128784, -0.04924758765260681, 1.182720188785955]","[-3.0196805828974105, 0.020603552863432878, -0.12404742178218656]",True,"[-0.0013547385414845736, 0.0013285437329081107, 0.03713413628743689]","[0.04854658089610491, -0.06019072216718497, -0.017370367797624967]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
17.png,"[-0.19414076180313927, -0.050570807471549795, 1.1456685660611656]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.1333333333333333,apriltag,"[-0.1962236488458416, -0.04849486551507859, 1.1832068686246209]","[-3.036270490094432, 0.022932296668068723, -0.14871978200833805]",True,"[-0.0020828870427023194, 0.0020759419564712056, 0.03753830256345525]","[0.03090584667597162, -0.07592453977519245, -0.019575485397680996]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
18.png,"[-0.19003058004812728, -0.05056517933392951, 1.1457557946845356]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.2,apriltag,"[-0.189808688099663, -0.04947456991212231, 1.1809630400436202]","[-3.0154622077845517, 0.019254569679338838, -0.08131603364842446]",True,"[0.00022189194846428117, 0.0010906094218071996, 0.035207245359084594]","[0.05414573271759603, -0.03208289550067016, -0.015441266119848808]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
19.png,"[-0.18569822630635796, -0.050559246972654126, 1.1458477383686283]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.2666666666666666,apriltag,"[-0.18623805566892576, -0.049251569645780195, 1.1822062112002925]","[-3.0207337691896603, 0.020184087365627844, -0.10226147582565161]",True,"[-0.0005398293625678008, 0.0013076773268739308, 0.03635847283166416]","[0.04827202517015244, -0.04580215944319972, -0.01658304570838218]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
20.png,"[-0.1811437005778312, -0.05055301038772353, 1.1459443971134438]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.3333333333333333,apriltag,"[-0.1813921983054841, -0.0488350457685229, 1.1822670302796174]","[-3.0314256154741646, 0.0209782208424928, -0.09363918515777878]",True,"[-0.00024849772765289657, 0.0017179646192006306, 0.03632263316617368]","[0.03785050127320682, -0.03989914289399711, -0.01696452565234315]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
21.png,"[-0.17636700286254703, -0.05054646957913783, 1.146045770918982]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.4,apriltag,"[-0.17685923671964648, -0.04860267865773922, 1.1831195912978636]","[-3.0378992004255014, 0.02099877671230806, -0.09721883597155648]",True,"[-0.0004922338570994556, 0.001943790921398611, 0.03707382037888163]","[0.03127240455018845, -0.04213147148647384, -0.01709935861937854]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
22.png,"[-0.17136813316050548, -0.05053962454689692, 1.1461518597852427]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.4666666666666666,apriltag,"[-0.1711280270275168, -0.047030739492417775, 1.1829526567721658]","[-3.0745878753140703, 0.023132570700350075, -0.07667784411429895]",True,"[0.00024010613298866557, 0.0035088850544791467, 0.03680079698692307]","[-0.004848187139501535, -0.028059330956774323, -0.018216939064367242]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
23.png,"[-0.16614709147170653, -0.05053247529100091, 1.1462626637122262]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.5333333333333332,apriltag,"[-0.1661561269781418, -0.0470631325312419, 1.1820976927608484]","[-3.0727914837553785, 0.024587144621644595, -0.09305170394369636]",True,"[-9.035506435273177e-06, 0.003469342759759013, 0.035835029048622236]","[-0.0034837366852028613, -0.03868871340697482, -0.019533235060598352]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
24.png,"[-0.16070387779615014, -0.050525021811449744, 1.1463781826999324]","[-3.07037689255103, -0.0032596392712196977, -0.03250226455336116]",1.6,apriltag,"[-0.16109031513769972, -0.04857980272031543, 1.1828321528430081]","[-3.0394766933690125, 0.02146015958039869, -0.10194108397736391]",True,"[-0.00038643734154958365, 0.0019452190911343134, 0.03645397014307572]","[0.029548230432427765, -0.04518948980901882, -0.017522369219269432]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
