imageName,arucoAvailable,realT,realR,otherInfo,method,detectedT,detectedR,isSuccess,errorT,errorR
28.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.8216720591649151, 0.5699605487993779], [-0.0, -0.5699605487993779, 0.8216720591649151]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.54795961507592e-06, -5.243357993189304e-05, 0.1250059085639218]","[-0.6056727450963268, -0.00032021513791568066, 0.0001662213310590468]",False,0.02500596358438724,0.0008617435775599218
29.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.8374201373931495, 0.5465597071578171], [-0.0, -0.5465597071578171, 0.8374201373931495]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.013368180390644e-06, 9.106895233228305e-06, 0.12497391989313866]","[-0.5767897021437842, 0.00023723168419765238, -0.00015162929424977596]",False,0.02497392163473929,0.0014869483033087434
30.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.8525019630233464, 0.5227240218713324], [-0.0, -0.5227240218713324, 0.8525019630233464]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-6.308611665254646e-06, 1.968800356894713e-05, 0.12519780480576945]","[-0.5479343424472505, 0.00015375587395899244, -0.00022955519991952732]",False,0.025197813286984314,0.002126390126500642
31.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.8669055369345617, 0.4984724566434931], [-0.0, -0.4984724566434931, 0.8669055369345617]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.3060887707740774e-06, 5.544786414920285e-06, 0.1250254326356317]","[-0.5226785776578137, 0.00016189127136418985, -9.490267692831415e-06]",False,0.025025433283982604,0.0008578772584159741
32.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.8806193996238407, 0.4738243060525137], [-0.0, -0.4738243060525137, 0.8806193996238407]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-8.029238352620953e-06, 4.276955036554243e-05, 0.12499174373416001]","[-0.49397060393388353, 0.0014327165515531728, -0.0002792588638047367]",False,0.024991781620705495,0.0014848567745841007
33.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, -0.0, 0.0], [0.0, 0.8936326403234122, 0.44879918020046206], [-0.0, -0.44879918020046206, 0.8936326403234122]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[4.6067808268444433e-07, -1.8942848271890104e-05, 0.12504628862044248]","[-0.46786380005820394, 7.5734897742248745e-06, 0.00023177622236423314]",False,0.02504629578804481,0.0024534530694110715
34.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9059349056813111, 0.42341698911143605], [-0.0, -0.42341698911143605, 0.9059349056813111]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[9.022416117970789e-07, 4.022883177566463e-07, 0.12499610591718212]","[-0.4384391684589273, -0.00014982503670045338, 5.1056722721095494e-05]",False,0.02499610593670267,0.0012353963756040573
35.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9175164079985194, 0.3976979268911198], [-0.0, -0.3976979268911198, 0.9175164079985194]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-4.892919466396543e-06, -3.240022051928266e-05, 0.12500280853707424]","[-0.41074108691076966, 0.0008154231044943404, -0.00016835668560057258]",False,0.025002830008951843,0.0019216165636466375
36.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9283679330160726, 0.3716624556603275], [-0.0, -0.3716624556603275, 0.9283679330160726]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[5.117306664126266e-07, -4.925322833352437e-05, 0.1250349979102912]","[-0.37972114475974417, -2.3675170501134488e-05, -2.605959828122896e-06]",False,0.025035046365258735,0.001078224707442139
37.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9384808472459367, 0.3453312892753113], [-0.0, -0.3453312892753113, 0.9384808472459367]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.1377446954983332e-06, -1.5001318349194392e-05, 0.12505656082089778]","[-0.35521557756046923, 0.00019979001570255783, -2.1456793317243216e-05]",False,0.025056565337359477,0.0026314133227528643
38.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9478471048398232, 0.3187253768477895], [-0.0, -0.3187253768477895, 0.9478471048398232]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.011747015707025e-05, -1.2724567620061179e-06, 0.12499343368890907]","[-0.32305979363484694, 0.0016524956914636786, -0.0004641560352617975]",False,0.024993435769102318,0.002162195894448869
39.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, -0.0, 0.0], [0.0, 0.956459253990476, 0.29186588607780445], [-0.0, -0.29186588607780445, 0.956459253990476]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.3294976968614787e-06, 6.025892794079722e-05, 0.12499649356357075]","[-0.29327849632509795, -0.00044838496672154144, -0.00022728974060984348]",False,0.02499656630496656,0.002941544680685815
40.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9643104428603411, 0.2647741864126726], [-0.0, -0.2647741864126726, 0.9643104428603411]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[7.232950364086399e-07, -1.4352514651114071e-05, 0.12494161098465041]","[-0.26560818213300197, -0.00013869052523271164, 3.291276299836315e-05]",False,0.024941615124675992,0.002365833942110348
41.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9713944250328961, 0.23747183204542235], [-0.0, -0.23747183204542235, 0.9713944250328961]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.4261916573053952e-06, -3.286620644782443e-05, 0.12499713342654527]","[-0.2400377290837228, -0.0006750905849644277, -0.00021372354413306188]",False,0.02499715526756639,0.0007581770364190493
42.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9777055644823085, 0.20998054476624842], [-0.0, -0.20998054476624842, 0.9777055644823085]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[4.947909435625734e-06, -3.165659717828048e-05, 0.12501094847437422]","[-0.21219397277649543, -0.000864291879392266, -0.0002256725589685807]",False,0.025010968997816827,0.0010968890014857607
43.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, -0.0, 0.0], [0.0, 0.9832388400574655, 0.1823221966806275], [-0.0, -0.1823221966806275, 0.9832388400574655]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[6.5175255326201464e-06, -2.290937747436968e-05, 0.12499836392114141]","[-0.18335516654271589, -0.001238177664651536, -0.0002091316185763928]",False,0.024998375268235732,0.00125397891561961
44.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9879898494768089, 0.1545187928078404], [-0.0, -0.1545187928078404, 0.9879898494768089]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[7.657831975461322e-06, -1.2207465903168774e-05, 0.12495084507461507]","[-0.15440092323398963, -0.0014020853888922153, -0.00023121439566820844]",False,0.024950849236089284,0.00160064046906236
45.png,True,"[0.0, 0.0, 0.1]","[[1.0000000000000002, -0.0, 0.0], [0.0, 0.9919548128307955, 0.1265924535737494], [-0.0, -0.1265924535737494, 0.9919548128307955]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.1463311746457893e-05, 1.4489530012871065e-05, 0.12487473018478286]","[-0.12397016615467857, -0.0038410159176530084, 2.19671706016878e-05]",False,0.024874743664729058,0.004848988286786476
46.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9951305755891982, 0.09856539721175624], [-0.0, -0.09856539721175624, 0.9951305755891982]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[9.316563785744669e-06, -8.934015280444925e-06, 0.1250078056058614]","[-0.1020334214250868, -0.0017533864967685848, -0.00019549682351059403]",False,0.025007808937120856,0.00374848097501223
47.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.997514611110856, 0.07045992208594715], [-0.0, -0.07045992208594715, 0.997514611110856]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.2584704974675246e-06, -5.7228171897297816e-05, 0.1250289360788564]","[-0.07062255713732563, -0.0003653145439128235, -1.4657254127610349e-05]",False,0.02502900160621328,0.00038009543679279784
48.png,True,"[0.0, 0.0, 0.1]","[[1.0000000000000002, -0.0, 0.0], [0.0, 0.9991050226538719, 0.042298388950483046], [-0.0, -0.042298388950483046, 0.9991050226538719]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.1291117174674824e-05, 4.6815447656590336e-05, 0.12492458979988826]","[-0.04082674492326766, -0.0021738004014206507, -0.0001967155434442452]",False,0.024924636323689055,0.0026394021587807883
49.png,True,"[0.0, 0.0, 0.1]","[[1.0, -0.0, 0.0], [0.0, 0.9999005448846631, 0.014103203159353431], [-0.0, -0.014103203159353431, 0.9999005448846631]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.223670217601882e-05, 9.858319725366593e-05, 0.124971654586669]","[-0.006154375720689569, -0.0021840417267926394, -0.0002415272323562107]",False,0.02497185217759323,0.008247398660757611
50.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9999005448846631, -0.014103203159353431], [0.0, 0.014103203159353431, 0.9999005448846631]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.497022590546797e-05, -0.00011002610891409266, 0.12497481086319266]","[0.006106963809906731, -0.0026924189943291167, -0.00018352644427629614]",False,0.024975057707732177,0.008439786889087784
51.png,True,"[0.0, 0.0, 0.1]","[[1.0000000000000002, 0.0, 0.0], [0.0, 0.9991050226538719, -0.042298388950483046], [0.0, 0.042298388950483046, 0.9991050226538719]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[5.867685487754968e-08, -6.825666752087155e-05, 0.12495074383715274]","[0.04113367573280096, -1.022019561223719e-06, 1.6855672480186673e-06]",False,0.02495083720044919,0.0011773380867025835
52.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.997514611110856, -0.07045992208594715], [0.0, 0.07045992208594715, 0.997514611110856]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.2827280376075787e-05, 3.818606127872559e-05, 0.12501779422906062]","[0.07024102980503026, -0.004116173563692905, 7.815535396172389e-07]",False,0.025017833786073963,0.004124654395811539
53.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9951305755891982, -0.09856539721175624], [0.0, 0.09856539721175624, 0.9951305755891982]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.169628990523516e-05, 4.339236364631061e-06, 0.12501940691317748]","[0.10233940445571565, -0.003953448060750188, -2.6621784607895427e-05]",False,0.025019416696740165,0.00535505972000433
54.png,True,"[0.0, 0.0, 0.1]","[[1.0000000000000002, 0.0, 0.0], [0.0, 0.9919548128307955, -0.12659245357374915], [0.0, 0.12659245357374915, 0.9919548128307955]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.765954424038939e-09, -3.062091717202255e-05, 0.12488486928482966]","[0.1243281046705874, 5.803502609857896e-05, -2.908064192621869e-05]",False,0.024884888124394575,0.0026057394294914395
55.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9879898494768089, -0.1545187928078404], [0.0, 0.1545187928078404, 0.9879898494768089]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.840933652347912e-07, -7.332492026559012e-06, 0.12496948083539383]","[0.15518896740853874, -5.01995408795149e-05, 2.1316806735211576e-05]",False,0.02496948191363305,7.300256256789304e-05
56.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, 0.0, 0.0], [0.0, 0.9832388400574655, -0.1823221966806275], [0.0, 0.1823221966806275, 0.9832388400574655]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[5.099104424600765e-07, 2.937506915607637e-06, 0.1250154298773501]","[0.18407049005464854, 2.1988615721678318e-05, -8.293635750754563e-06]",False,0.02501543005501954,0.0007231515438470079
57.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9777055644823085, -0.20998054476624842], [0.0, 0.20998054476624842, 0.9777055644823085]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[9.286470867284532e-06, 2.6764379345489025e-05, 0.12502073070498648]","[0.21259722352106084, -0.001632914749460868, -0.0004347799535141386]",False,0.02502074674309294,0.0019826531291883757
58.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9713944250328961, -0.2374718320454221], [0.0, 0.2374718320454221, 0.9713944250328961]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.0729236852374896e-07, 1.2441807584746443e-05, 0.12501358675634247]","[0.24079778955532244, -1.7847404866626502e-05, 5.782603319465712e-06]",False,0.025013589852519686,0.0010355564040911928
59.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9643104428603411, -0.2647741864126726], [0.0, 0.2647741864126726, 0.9643104428603411]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.1831946579373378e-06, 7.84286857366534e-06, 0.12497449579730294]","[0.26696598321028575, 0.0004110557280413387, -0.00017336318150450636]",False,0.024974497124195076,0.0010978928458518003
60.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, 0.0, 0.0], [0.0, 0.956459253990476, -0.29186588607780445], [0.0, 0.29186588607780445, 0.956459253990476]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.854992423643675e-07, -7.93119989910909e-05, 0.1250061382371491]","[0.29437477953766894, -4.392907429285338e-05, 1.332309502180754e-05]",False,0.02500626401544428,0.0018028858982621575
61.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9478471048398232, -0.3187253768477895], [0.0, 0.3187253768477895, 0.9478471048398232]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.2432542133308403e-05, -5.8451824763976895e-06, 0.12498533660314104]","[0.3227865743417691, -0.0020589857204123575, -0.00022950750741569355]",False,0.024985340380041278,0.0026091612715625004
62.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9384808472459367, -0.34533128927531115], [0.0, 0.34533128927531115, 0.9384808472459367]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-4.727158912166869e-07, 2.7443564249434328e-06, 0.12503279562387576]","[0.35469455855180604, 0.00013443495662697754, -0.00018257435703899908]",False,0.025032795778771606,0.002114853083898544
63.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9283679330160726, -0.3716624556603274], [0.0, 0.3716624556603274, 0.9283679330160726]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-3.087624138562817e-07, 3.5549619042612914e-05, 0.1250220088328]","[0.3790141474139073, 3.2622370123681385e-05, -0.00018431766012224176]",False,0.025022034087968745,0.0017946324421998102
64.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9175164079985194, -0.3976979268911198], [0.0, 0.3976979268911198, 0.9175164079985194]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.170421708087367e-06, 1.4800841834516736e-05, 0.12498080794865574]","[0.4097254199271382, 0.0003120647127354519, 6.106409685225129e-05]",False,0.02498081242760673,0.0007852565479185115
65.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.9059349056813111, -0.42341698911143605], [0.0, 0.42341698911143605, 0.9059349056813111]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-9.412977200589276e-07, -3.301401646931489e-05, 0.12498857347291166]","[0.43869779861894664, 5.584063437741959e-05, -1.6805867976769437e-05]",False,0.024988595299104525,0.0014851333914213366
66.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, 0.0, 0.0], [0.0, 0.8936326403234122, -0.44879918020046217], [0.0, 0.44879918020046217, 0.8936326403234122]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.2732949694223882e-06, -3.0770998268826386e-07, 0.12504997553272512]","[0.46895457621589015, -5.981626598078933e-05, 1.8373503865778824e-05]",False,0.025049975566975958,0.0035339864527128236
67.png,True,"[0.0, 0.0, 0.1]","[[1.0000000000000002, 0.0, 0.0], [0.0, 0.8806193996238411, -0.4738243060525136], [0.0, 0.4738243060525136, 0.8806193996238411]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.111113065891078e-06, -4.6308227523810235e-05, 0.12500019050793984]","[0.49508332259521226, -0.0003366179428916396, -0.00013848262199826652]",False,0.025000233485750083,0.001498799928057522
68.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.8669055369345617, -0.498472456643493], [0.0, 0.498472456643493, 0.8669055369345617]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-3.3876159229669765e-06, -1.9701094814040306e-05, 0.12501036082078915]","[0.5223162744904298, 0.0005278263704326763, -4.837244733512567e-05]",False,0.025010368809658585,0.0007109588875993536
69.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.8525019630233464, -0.5227240218713324], [0.0, 0.5227240218713324, 0.8525019630233464]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.9604548103538714e-06, -2.0647969839638226e-05, 0.12520719715071485]","[0.5478400621773438, -0.00026498806478960843, -0.00017824990187962654]",False,0.02520720578124354,0.00222555117931295
70.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.8374201373931495, -0.5465597071578171], [0.0, 0.5465597071578171, 0.8374201373931495]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[8.181880355568154e-06, -2.0039526599292725e-05, 0.1249684893005621]","[0.5769253603629547, -0.0012724224943982398, -0.00027200966020133797]",False,0.024968498682901952,0.0018445563125090926
71.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.8216720591649154, -0.5699605487993777], [0.0, 0.5699605487993777, 0.8216720591649154]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[6.844460219700169e-06, 4.15063076119309e-05, 0.12500531015738647]","[0.6058293239593486, -0.0010540363904524433, -0.0002977070884367193]",False,0.025005345542249605,0.0012483332212252266
72.png,True,"[0.0, 0.0, 0.1]","[[1.0000000000000002, 0.0, 0.0], [0.0, 0.8052702575310587, -0.5929079290546405], [0.0, 0.5929079290546405, 0.8052702575310587]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[9.208884182479823e-06, -3.332526513612514e-05, 0.12498017663636837]","[0.6355088092138321, -0.001487191420928194, -0.000480182588198042]",False,0.02498020056286595,0.001753035530542673
73.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.7882277817872235, -0.6153835909567246], [0.0, 0.6153835909567246, 0.7882277817872235]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.440098721590801e-06, -1.2166915488087335e-06, 0.12499888493979082]","[0.6630068435165625, -0.0004073209090502633, -0.00016778229488551694]",False,0.024998885088485846,0.00045288008056456203
74.png,True,"[0.0, 0.0, 0.1]","[[0.9999999999999999, 0.0, 0.0], [0.0, 0.7705581909502454, -0.6373696528385118], [0.0, 0.6373696528385118, 0.7705581909502454]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-7.537728080508995e-06, -2.5203394409755407e-05, 0.12501314281725695]","[0.6928139428511367, 0.0008543566007715033, 0.00032788391114687817]",False,0.025013156650549467,0.001952346205159502
75.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.7522755429705794, -0.6588486225593249], [0.0, 0.6588486225593249, 0.7522755429705794]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.330924472146113e-06, -3.0839227897492064e-06, 0.12499990448854478]","[0.7192528741027462, -0.00047366072877357685, -0.00021717847430274676]",False,0.0249999049006591,0.0005110706861421322
76.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.7333943835477752, -0.6798034114216982], [0.0, 0.6798034114216982, 0.7333943835477752]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.0365997851537754e-05, -3.712960889233315e-05, 0.12494248765584554]","[0.7482409052371302, -0.001468146946946283, -0.00041463413909622416]",False,0.02494251744559427,0.001666750655628461
77.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.7139297345578991, -0.7002173477671686], [0.0, 0.7002173477671686, 0.7139297345578991]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[2.257463164649433e-06, 2.6874819386229088e-05, 0.12501636005237785]","[0.7750463337252571, -0.00038964180983311596, -0.00022079837879308427]",False,0.02501637458990137,0.0007876982459093777
78.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.6938970821021089, -0.7200741902402689], [0.0, 0.7200741902402689, 0.6938970821021089]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[9.756714893716446e-06, -2.637129773098209e-05, 0.12494662117601825]","[0.8020001765500814, -0.0010300917738237684, -0.0005688365571396997]",False,0.02494663702262474,0.0022262447990240206
79.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.6733123641858916, -0.7393581407101738], [0.0, 0.7393581407101738, 0.6733123641858916]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.7733708006241927e-06, -4.4770464135366825e-05, 0.1249715846952876]","[0.8321592701656744, -0.00030980485234372295, -0.0002752929229651002]",False,0.024971625113850877,0.00040484955654959155
80.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.6521919580387625, -0.7580538568397135], [0.0, 0.7580538568397135, 0.6521919580387625]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.5472039472130629e-06, -4.81726803648868e-05, 0.12494206633338803]","[0.8604314917331454, 0.00018882443732229332, 0.0001937918760771121]",False,0.02494211290127807,0.00028350889036000585
81.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.6305526670845226, -0.7761464642917568], [0.0, 0.7761464642917568, 0.6305526670845226]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[3.914662188631672e-06, -2.2504951864609716e-05, 0.12501843042371355]","[0.8916884171516968, -0.0005882899254958942, -6.929058438524902e-05]",False,0.02501844085197225,0.0032087492293499604
82.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.6084117075724278, -0.7936215685632559], [0.0, 0.7936215685632559, 0.6084117075724278]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.570612343520649e-06, 1.9863550227441906e-05, 0.12500978841280527]","[0.9154208041935387, -0.00019731141062802825, -0.0003268336157214576]",False,0.025009796350245226,0.0013683579906238754
83.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.5857866948799202, -0.8104652664375317], [0.0, 0.8104652664375317, 0.5857866948799202]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-4.1902932824334834e-07, 4.099716438707955e-05, 0.12506590071395932]","[0.944373170538386, -0.0003358051638760014, -0.0002761027642711723]",False,0.025065934244411066,0.0007095134136434044
84.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.5626956294978103, -0.8266641570456911], [0.0, 0.8266641570456911, 0.5626956294978103]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[4.700477976747036e-06, 1.5675124371408722e-05, 0.12501248469640414]","[0.9703276715690904, -0.00035698603425282454, -0.00017714691926215426]",False,0.025012490049810477,0.0028514446372286217
85.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.5391568827090594, -0.842205352528378], [0.0, 0.842205352528378, 0.5391568827090594]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[4.629035948449305e-06, 8.447800988617849e-06, 0.12497399549554178]","[0.9998040708361933, -0.0007107715566854151, -9.054257501518786e-05]",False,0.02497399735334046,0.0017013966717066978
86.png,True,"[0.0, 0.0, 0.1]","[[1.0000000000000002, 0.0, 0.0], [0.0, 0.5151891819725657, -0.8570764882893701], [0.0, 0.8570764882893701, 0.5151891819725657]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-1.8797699228410264e-06, 2.3014373603641534e-05, 0.12497433441628954]","[1.0270859727412014, 0.0001270432089638614, 0.00019776577866283267]",False,0.024974345091144854,0.002492150505215058
87.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.49081159602356833, -0.8712657328328698], [0.0, 0.8712657328328698, 0.49081159602356833]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[-2.8669232858152363e-06, -5.4265021685278095e-05, 0.12486272019765726]","[1.0583602935471668, -0.0005384734635211466, 0.0003930810635984728]",False,0.02486277958191364,0.0008641484159834726
88.png,True,"[0.0, 0.0, 0.1]","[[1.0, 0.0, 0.0], [0.0, 0.46604351970253877, -0.8847617971766578], [0.0, 0.8847617971766578, 0.46604351970253877]]","{'tagLength': 0.0525, 'tagFamily': 'tag36h11', 'tagId': 0}",apriltag,"[1.1804781486816534e-05, -1.1476838387048001e-05, 0.12502285394013893]","[1.0870456775727786, -0.0008464933080957835, -0.0005631556862253362]",False,0.025022859356600542,0.0014373778567167187
