imageName,realT,realR,time,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
0.png,"[-0.23089994850186418, -0.05176956924563497, 1.1638580144196644]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.0,apriltag,"[-0.2307451535409111, -0.049008893197592836, 1.1855968055883417]","[-3.0432256050487747, 0.005052106701985407, -0.0928112177115675]",True,"[0.00015479496095308076, 0.0027606760480421363, 0.021738791168677274]","[0.02428002429288162, -0.042577199376845634, -0.003354267597475341]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
1.png,"[-0.23056667096506894, -0.0517702196910515, 1.1638640783704859]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.0666666666666666,apriltag,"[-0.22949053636966305, -0.04852599406908677, 1.1855958866252956]","[-3.0500779656463854, 0.008645994918881218, -0.06209039466505942]",True,"[0.0010761345954058976, 0.003244225621964733, 0.021731808254809692]","[0.01821737754149426, -0.022259569947912998, -0.005019704138015742]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
2.png,"[-0.23001120840374353, -0.05177130376674577, 1.1638741849551884]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.1333333333333333,apriltag,"[-0.23167718772246076, -0.04730559121482259, 1.1855832442056953]","[-3.063166447568977, 0.027500715151154768, -0.12543481742457846]",True,"[-0.0016659793187172312, 0.0044657125519231775, 0.021709059250506924]","[0.003217210611630797, -0.06289712378602708, -0.018911218734111706]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
3.png,"[-0.22923356081788798, -0.05177282147271772, 1.1638883341737718]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.2,apriltag,"[-0.22874555074765607, -0.04762872081844087, 1.1874979146992897]","[-3.072551705591887, 0.012295221912277044, -0.07370856766811733]",True,"[0.00048801007023191456, 0.004144100654276853, 0.02360958052551787]","[-0.0044976322988571045, -0.0294220287196927, -0.007823296552987183]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
4.png,"[-0.22823372820750223, -0.05177477280896736, 1.163906526026236]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.2666666666666666,apriltag,"[-0.22747277014417444, -0.04758669678024624, 1.186747086341446]","[-3.07399628347676, 0.012493022949706816, -0.07382987686498975]",True,"[0.0007609580633277935, 0.004188076028721122, 0.02284056031520998]","[-0.005944315649368764, -0.02947356866136202, -0.007963497291729823]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
5.png,"[-0.22701171057258632, -0.05177715777549474, 1.1639287605125814]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.3333333333333333,apriltag,"[-0.22603581632298506, -0.04894893149398364, 1.1848736483190239]","[-3.040776296801485, 0.0053518681897187625, -0.07510078333866804]",True,"[0.0009758942496012613, 0.0028282262815111023, 0.020944887806442436]","[0.02721329708195983, -0.03100013625567257, -0.0031063033007824423]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
6.png,"[-0.22556750791314026, -0.05177997637229981, 1.1639550376328076]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.4,apriltag,"[-0.2300572665350363, -0.04815380671164811, 1.188105614197456]","[-3.039980214564736, 0.02609140012549948, -0.20501875361035435]",True,"[-0.004489758621896045, 0.0036261696606516985, 0.024150576564648363]","[0.022150145682303807, -0.1156450185537785, -0.019843512176725066]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
7.png,"[-0.22390112022916403, -0.05178322859938256, 1.163985357386915]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.4666666666666667,apriltag,"[-0.22793126021860477, -0.046976207629548294, 1.1867217644113301]","[-3.0773948749297357, 0.019328516013856704, -0.24365153371250192]",True,"[-0.00403013998944074, 0.004807020969834264, 0.02273640702441515]","[-0.017960078985801077, -0.13919128658365004, -0.016474359878541366]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
8.png,"[-0.22201254752065763, -0.051786914456742994, 1.1640197197749031]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.5333333333333333,apriltag,"[-0.2214779809362844, -0.04897513460781258, 1.186998217690498]","[-3.042140633384779, 0.008970984602269803, -0.08000488515304006]",True,"[0.0005345665843732306, 0.0028117798489304124, 0.02297849791559492]","[0.025738896464282606, -0.03410785744478928, -0.005608675841494903]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
9.png,"[-0.21990178978762107, -0.05179103394438117, 1.1640581247967723]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.6,apriltag,"[-0.22205485368000968, -0.045652176684313546, 1.1862547985515013]","[-3.0992187421780373, 0.03353103745894029, -0.1444978745195017]",True,"[-0.002153063892388618, 0.006138857260067625, 0.022196673754729]","[-0.033654292486192415, -0.07409306949414728, -0.023343612684354025]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
