imageName,realT,realR,time,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
10.png,"[-0.21756884703005436, -0.05179558706229703, 1.1641005724525224]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.6666666666666666,apriltag,"[-0.21877797256727421, -0.05123505035145722, 1.165607069519372]","[-3.081659973835504, 0.0048951456561609685, -0.05839633958435716]",True,"[-0.0012091255372198573, 0.000560536710839811, 0.001506497066849688]","[-0.013299985188622219, -0.019532310616988475, -0.0027191165395004206]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
11.png,"[-0.21501371924795748, -0.05180057381049058, 1.1641470627421535]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.7333333333333333,apriltag,"[-0.21500376520176268, -0.051921609927814694, 1.1638236248529505]","[-3.0651570867471003, 0.00033281119730712184, -0.027635915515237475]",True,"[9.954046194804445e-06, -0.00012103611732411368, -0.000323437889202971]","[0.003610566255779934, 0.00019040963193810989, 0.0011126887074758545]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
12.png,"[-0.21223640644133043, -0.05180599418896181, 1.1641975956656656]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.8,apriltag,"[-0.21227695531506255, -0.052763560915372855, 1.163614333432215]","[-3.0485130057520893, -0.004347825945992308, -0.030050228863340737]",True,"[-4.05488737321158e-05, -0.0009575667264110424, -0.00058326223345051]","[0.020198951587075895, -0.0016111214316030637, 0.004267024352179821]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
13.png,"[-0.20923690861017322, -0.051811848197710786, 1.1642521712230587]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.8666666666666667,apriltag,"[-0.20963301209086926, -0.05080046835074439, 1.1648293344912404]","[-3.0900853213670487, 0.006722987044591088, -0.03652593068396491]",True,"[-0.0003961034806960473, 0.0010113798469663926, 0.0005771632681816907]","[-0.021378844297498426, -0.005245565699022234, -0.003448824515232714]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
14.png,"[-0.20601522575448586, -0.051818135836737444, 1.1643107894143327]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",0.9333333333333332,apriltag,"[-0.20614051001942124, -0.050885981774118974, 1.1630226638872014]","[-3.088209986326512, 0.002148903907663783, -0.03580569162292898]",True,"[-0.00012528426493538247, 0.0009321540626184704, -0.001288125527131312]","[-0.019515759702915084, -0.004902573371990781, -0.00045869645946559483]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
15.png,"[-0.20257135787426833, -0.05182485710604179, 1.1643734502394878]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.0,apriltag,"[-0.20267085465805573, -0.053346023115301636, 1.1624919545576182]","[-3.030705170968923, -0.0036402477412639887, -0.038426357194099967]",True,"[-9.949678378740057e-05, -0.0015211660092598472, -0.0018814956818695716]","[0.03791432513673726, -0.007236171107282126, 0.0037730996468966116]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
16.png,"[-0.19890530496952064, -0.05183201200562387, 1.1644401536985236]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.0666666666666669,apriltag,"[-0.19966132598109657, -0.05056518467527929, 1.166375767067318]","[-3.097721525016224, 0.008993320396932966, -0.042633392416584474]",True,"[-0.0007560210115759303, 0.0012668273303445832, 0.0019356133687944421]","[-0.029085343174994508, -0.00906921211650045, -0.005114327768224101]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
17.png,"[-0.19501706704024277, -0.05183960053548364, 1.1645108997914404]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.1333333333333333,apriltag,"[-0.1952587617472067, -0.050571133118264486, 1.1636828514789426]","[-3.097854360555343, 0.003727042649859386, -0.03789390643883773]",True,"[-0.0002416947069639186, 0.0012684674172191573, -0.0008280483124978311]","[-0.029176422725895955, -0.006134846490806271, -0.0016069205677347947]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
18.png,"[-0.19090664408643473, -0.0518476226956211, 1.1645856885182384]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.2,apriltag,"[-0.19270352178711941, -0.049968429912988055, 1.1671526822470986]","[-3.1117186744898016, 0.00833918044598887, -0.0761221710185052]",True,"[-0.0017968777006846792, 0.0018791927826330435, 0.0025669937288601563]","[-0.043722250625412115, -0.030455382522793534, -0.005579171533357107]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
19.png,"[-0.18657403610809656, -0.05185607848603624, 1.1646645198789172]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.2666666666666666,apriltag,"[-0.18665482010711915, -0.05522692058941242, 1.162011999552916]","[-2.9888293618876616, -0.009968036907942103, -0.044773760324032984]",True,"[-8.078399902258782e-05, -0.0033708421033761815, -0.002652520326001273]","[0.07964366078431324, -0.011995945286680658, 0.008236890554313484]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
20.png,"[-0.18201924310522818, -0.05186496790672912, 1.1647473938734771]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.3333333333333333,apriltag,"[-0.18255938241274808, -0.05029038947217335, 1.1648655890575388]","[-3.1040432572278753, 0.005598622679554875, -0.04569061992260117]",True,"[-0.0005401393075198935, 0.0015745784345557734, 0.00011819518406164242]","[-0.0354622540978496, -0.01105765395758629, -0.003045178560673248]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
21.png,"[-0.17724226507782967, -0.05187429095769969, 1.1648343105019179]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.4,apriltag,"[-0.1782609247893048, -0.049086872100618566, 1.166683784709914]","[-3.132790009678148, 0.012794172865224615, -0.0561980488419136]",True,"[-0.001018659711475134, 0.002787418857081121, 0.0018494742079961934]","[-0.0643556117603078, -0.017309316437692866, -0.008101400359537185]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
22.png,"[-0.17224310202590098, -0.05188404763894794, 1.1649252697642396]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.4666666666666666,apriltag,"[-0.17172126032082932, -0.05352629742167725, 1.163192467106206]","[-3.0286878426755917, -0.0015171714362408662, -0.019726961434778034]",True,"[0.0005218417050716628, -0.0016422497827293103, -0.0017328026580336608]","[0.040129030534518696, 0.005116796705316435, 0.0028433100824148596]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
23.png,"[-0.16702175394944216, -0.05189423795047393, 1.1650202716604423]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.5333333333333332,apriltag,"[-0.16908771848463267, -0.048399388360827, 1.1663645688002586]","[3.134800984687664, -0.010727182574109324, 0.09397693908286939]",True,"[-0.0020659645351905065, 0.0034948495896469298, 0.0013442971398163195]","[-0.07800415835003094, -0.0414060008127177, -0.007776736732885176]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
24.png,"[-0.16157822084845314, -0.051904861892277554, 1.165119316190526]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.6,apriltag,"[-0.16171224776604914, -0.05508972573940861, 1.1630119487968977]","[-2.992430804035419, -0.009711488281830608, -0.03930853352135317]",True,"[-0.0001340269175960085, -0.003184863847131056, -0.0021073673936282677]","[0.07612223355595377, -0.008312226057598496, 0.008160486852560688]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
25.png,"[-0.15591250272293397, -0.05191591946435892, 1.1652224033544905]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.6666666666666667,apriltag,"[-0.1560208690293737, -0.05442011490254343, 1.164662826655942]","[-3.00933460449885, -0.009097215579138262, -0.03094425062146796]",True,"[-0.00010836630643973333, -0.0025041954381845102, -0.0005595766985484474]","[0.05932517993090175, -0.002599073029996587, 0.007774422915740332]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
26.png,"[-0.15002459957288464, -0.05192741066671802, 1.1653295331523361]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.7333333333333334,apriltag,"[-0.15138310328980245, -0.047373578650445426, 1.1662940195572846]","[3.1109423217980594, -0.01496017633673253, 0.07178998632602204]",True,"[-0.0013585037169178138, 0.004553832016272595, 0.0009644864049485058]","[-0.10240081999816412, -0.027502914165620562, -0.010271854810246754]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
27.png,"[-0.14391451139830513, -0.051939335499354755, 1.1654407055840625]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.8,apriltag,"[-0.14373556010276994, -0.05401000214209046, 1.16453146213175]","[-3.018425016882263, -0.006449694921466989, -0.02434692374566591]",True,"[0.00017895129553519018, -0.0020706666427357037, -0.0009092434523125803]","[0.05032017290140061, 0.00189247713006545, 0.006086778130636337]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
28.png,"[-0.13758223819919546, -0.05195169396226923, 1.1655559206496702]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.8666666666666667,apriltag,"[-0.13744368022400155, -0.05561846753451109, 1.161629768370533]","[-2.978514992538116, -0.008230669793967022, -0.03777797588249482]",True,"[0.00013855797519390922, -0.003666773572241863, -0.003926152279137174]","[0.09006926927958618, -0.007381056310062458, 0.007356868756289101]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
29.png,"[-0.13102777997555565, -0.05196448605546139, 1.1656751783491588]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",1.933333333333333,apriltag,"[-0.13100216881167417, -0.05339072589088401, 1.1656702743033283]","[-3.0334595174181156, -0.00625830784940441, -0.024362084134705125]",True,"[2.5611163881472665e-05, -0.0014262398354226227, -4.904045830533832e-06]","[0.03528841542546659, 0.0019780641490510916, 0.005807129052800844]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
30.png,"[-0.12425113672738566, -0.05197771177893129, 1.1657984786825282]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.0,apriltag,"[-0.12512125013555483, -0.04832486746991326, 1.166094214454555]","[3.1335034452803434, -0.01495333586473693, 0.05915715029848615]",True,"[-0.0008701134081691708, 0.0036528443090180288, 0.000295735772026795]","[-0.08011033441511302, -0.019129887108859843, -0.009689730560163354]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
31.png,"[-0.11725230845468551, -0.051991371132678876, 1.1659258216497785]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.0666666666666664,apriltag,"[-0.11841004786000697, -0.047290983074192904, 1.1660730072836083]","[3.1112675774274217, -0.0034657592123935174, 0.06358964404393404]",True,"[-0.0011577394053214618, 0.004700388058485973, 0.00014718563382976058]","[-0.10235563129300299, -0.02249981295280645, -0.0026938795313566524]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
32.png,"[-0.11003129515745519, -0.05200546411670415, 1.16605720725091]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.1333333333333333,apriltag,"[-0.10985658646104221, -0.048254049583414706, 1.1657944048030002]","[3.132731724001319, -0.001226511108023679, 0.017393135656411905]",True,"[0.00017470869641297848, 0.003751414533289442, -0.0002628024479098823]","[-0.08150162147023994, 0.007191132576819052, 2.2642099672026957e-05]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
33.png,"[-0.10258809683569473, -0.052019990731007104, 1.1661926354859222]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.2,apriltag,"[-0.10345074449642734, -0.048236930523203346, 1.1662612344023375]","[3.1315767304968327, -0.01448444810247777, 0.05874168886653809]",True,"[-0.0008626476607326156, 0.003783060207803758, 6.85989164153078e-05]","[-0.08204935136042699, -0.01889756481991325, -0.009405309082405739]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
34.png,"[-0.09492271348940409, -0.052034950975587746, 1.1663321063548158]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.2666666666666666,apriltag,"[-0.09674749072306335, -0.0479981772932328, 1.168223207285156]","[3.123978978145347, -0.0008671924754049354, 0.08887442330142066]",True,"[-0.0018247772336592583, 0.004036773682354944, 0.0018911009303401727]","[-0.08904718433586001, -0.03857428239893549, -0.001482487415633531]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
35.png,"[-0.08703514511858329, -0.05205034485044613, 1.1664756198575899]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.333333333333333,apriltag,"[-0.08631396385177753, -0.0548567103634667, 1.1626743223120577]","[-2.996546241738679, -0.0032411013888299766, -0.016082752453903514]",True,"[0.0007211812668057593, -0.0028063655130205686, -0.0038012975455321563]","[0.07227960565887005, 0.0073348224901852, 0.004375654652249297]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
36.png,"[-0.07892539172323232, -0.052066172355582196, 1.1666231759942451]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.4,apriltag,"[-0.08352946159398802, -0.05086020495556075, 1.1665630055757894]","[-3.084475961347365, 0.0032223049388639844, -0.19276376874155654]",True,"[-0.004604069870755706, 0.0012059674000214488, -6.017041845574056e-05]","[-0.021525176302304997, -0.10641744136360679, -0.004864651530308357]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
37.png,"[-0.0705934533033512, -0.052082433490996005, 1.1667747747647814]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.466666666666667,apriltag,"[-0.07676951072586041, -0.04841141318927381, 1.1643970227902964]","[3.127595385404601, -0.008303752298432412, 0.24704023760941066]",True,"[-0.006176057422509207, 0.003671020301722193, -0.002377751974484976]","[-0.07682472897807517, -0.1391296531158016, -0.009776303051093007]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
38.png,"[-0.0620393298589399, -0.052099128256687444, 1.1669304161691987]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.533333333333333,apriltag,"[-0.06917366430917125, -0.049210910773337835, 1.1617139139099106]","[-3.1118204258115796, 0.012532268596245726, -0.29528133292889164]",True,"[-0.007134334450231351, 0.002888217483349609, -0.005216502259288047]","[-0.05671443604462153, -0.17057215317351196, -0.013468761336459573]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
39.png,"[-0.053263021389998444, -0.05211625665265662, 1.167090100207497]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.6,apriltag,"[-0.060947823417686196, -0.05039789381288568, 1.1617749395747892]","[-3.0833164762019347, 0.010645231293174056, -0.31475228617589246]",True,"[-0.007684802027687752, 0.0017183628397709413, -0.0053151606327077605]","[-0.030193343920224665, -0.18481595190388528, -0.012592713051258562]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
40.png,"[-0.04426452789652682, -0.05213381867890354, 1.167253826879676]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.6666666666666665,apriltag,"[-0.05108438588673641, -0.0505835872637236, 1.1635911189007375]","[-3.087278582422888, 0.011357702185158523, -0.27359106312646175]",True,"[-0.0068198579902095866, 0.0015502314151799451, -0.0036627079789384176]","[-0.030292471607251556, -0.1581379533999899, -0.012080302785443918]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
41.png,"[-0.03504384937852503, -0.05215181433542809, 1.167421596185736]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.7333333333333334,apriltag,"[-0.04048220202284208, -0.05608815515502876, 1.164435409079376]","[-2.967735938543898, 0.011166039714829915, -0.20744046298891533]",True,"[-0.005438352644317045, -0.0039363408196006686, -0.0029861871063598944]","[0.0941103753702399, -0.12068455882270382, -0.009734744491900314]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
42.png,"[-0.02560098583599308, -0.05217024362223038, 1.167593408125677]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.8,apriltag,"[-0.029297122637051524, -0.04795622820005678, 1.1677731394596016]","[3.113841355925114, -0.006928791451782038, 0.15463133640079216]",True,"[-0.0036961368010584444, 0.004214015422173603, 0.000179731333924682]","[-0.09655617808829457, -0.08076834515551762, -0.006981084346526608]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
43.png,"[-0.015935937268930958, -0.05218910653931036, 1.167769262699499]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.8666666666666667,apriltag,"[-0.014314286751542693, -0.04670208196276767, 1.169306233093664]","[3.085843329230685, 0.002867043280177392, -0.03440511858567188]",True,"[0.0016216505173882647, 0.005487024576542689, 0.0015369703941650048]","[-0.12825127892222637, 0.04051522034193094, 0.0034500915246668666]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
44.png,"[-0.006048703677338674, -0.05220840308666802, 1.167949159907202]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",2.933333333333333,apriltag,"[-0.004653296159061322, -0.058166179783679633, 1.1666146107692978]","[-2.9333930595253035, 0.004041747666329641, 0.027328099386665028]",True,"[0.001395407518277352, -0.005957776697011613, -0.0013345491379042063]","[0.13541813101476585, 0.03666565331633165, 0.001112911022596251]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
45.png,"[0.004060714938783773, -0.05222813326430342, 1.168133099748786]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",3.0,apriltag,"[0.005559263205386018, -0.056576962577833505, 1.1673459137676763]","[-2.970710786527055, -0.0005167694357711059, 0.024030792189900476]",True,"[0.0014985482666022452, -0.004348829313530082, -0.000787185981109717]","[0.09810139885894235, 0.03418494954860743, 0.003774745050679994]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
46.png,"[0.014392318579436382, -0.05224829707221651, 1.168321082224251]","[-3.0687735308584325, 0.0019792631036102005, -0.028024557188418033]",3.0666666666666664,apriltag,"[0.015195659667207508, -0.048080085327186876, 1.1711140400591062]","[3.1148489980690868, 0.0008147309276337555, 0.006306798884010692]",True,"[0.0008033410877711263, 0.004168211745029633, 0.0027929578348553363]","[-0.09943465403979075, 0.014207747711553365, 0.0014210990746568526]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'decode_sharpening': 0.25, 'parser': 'simple'}"
