imageName,realT,realR,time,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
42.png,"[-0.004139084228092858, -0.12509080508334042, 1.2013236701212577]","[2.3377372300671255, 0.7175598219895839, 0.04686905416575924]",2.8,aruco,"[-0.004718227380150443, -0.1275807165446974, 1.2125813235453946]","[2.344673273375383, 0.7175118660624802, 0.05593773835935701]",True,"[-0.0005791431520575851, -0.0024899114613569917, 0.011257653424136871]","[0.008538667069340262, -0.004696738374480509, 0.0009678215341716404]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
43.png,"[0.007398360410724454, -0.11167574092650495, 1.1906441627292967]","[2.390268533931642, 0.9676722021029333, 0.05653519781916422]",2.8666666666666667,aruco,"[0.006848780604148511, -0.11373055393834759, 1.20340144369261]","[2.387649417471704, 0.9594918725415607, 0.06892653074294153]",True,"[-0.0005495798065759429, -0.0020548130118426405, 0.012757280963313189]","[-0.0008932175595713389, -0.011505795423124734, -0.0022541629289287283]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
44.png,"[0.01567083431331376, -0.09718824094709816, 1.1810974286467015]","[2.4393568717188217, 1.205107339639793, 0.06572355512393112]",2.933333333333333,aruco,"[0.015883808909698354, -0.09863753610959784, 1.1935299505206465]","[2.436876310615797, 1.2071092230386617, 0.061225721541090274]",True,"[0.00021297459638459568, -0.0014492951624996836, 0.012432521873944946]","[-0.002903739301636518, 0.0025506017207617736, 0.001330397663178836]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
45.png,"[0.02084714237280108, -0.08236007766424275, 1.173272938349468]","[2.4901488712897626, 1.4238271113311192, 0.07426138808797608]",3.0,aruco,"[0.020711170257737083, -0.0836869696916343, 1.1817910038155879]","[2.496789841473258, 1.4229139383339497, 0.07179301996051175]",True,"[-0.0001359721150639981, -0.0013268920273915574, 0.008518065466119884]","[0.003930669557033978, 0.0038569104045258627, -0.0029003614649708333]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
46.png,"[0.02339171074355722, -0.06773800822349146, 1.167571226039386]","[2.548993391698542, 1.618118695265644, 0.08199890608466301]",3.0666666666666664,aruco,"[0.02356612221323827, -0.06829628131388232, 1.1772940723352168]","[2.539918786349863, 1.6185107316818472, 0.06411721885058759]",True,"[0.0001744114696810503, -0.0005582730903908595, 0.009722846295830756]","[-0.013088125166052893, 0.0057818777264666945, 0.0025107351095818684]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
47.png,"[0.02416572203049347, -0.05363980363464543, 1.1642104249971834]","[-2.5718758656252967, -1.7478083230897488, -0.08707291704384833]",3.1333333333333333,aruco,"[0.017985584587332733, -0.053662113719805636, 1.1649260795703764]","[2.542427274565066, 1.7280369579928014, 0.24973679245828423]",True,"[-0.006180137443160736, -2.2310085160202886e-05, 0.0007156545731930031]","[-0.013226183139707663, -0.13728662922631857, -0.003972976131328047]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
48.png,"[0.024099813136663414, -0.040175615699518386, 1.1632467593412026]","[-2.419663282178269, -1.7009877413010732, -0.08412424083323777]",3.2,aruco,"[0.021803538465466177, -0.04185735063147375, 1.1703013823649806]","[-2.4190316482733323, -1.7003576089814667, -0.16824111342426584]",True,"[-0.0022962746711972376, -0.0016817349319553643, 0.007054623023778017]","[0.03036412854335216, -0.04751181198235956, -0.0053350378160387625]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
49.png,"[0.024120960901034855, -0.027317397989580106, 1.1646015717840306]","[-2.29663468359523, -1.6143316183950094, -0.07997947117867855]",3.2666666666666666,aruco,"[0.02364635677731172, -0.028218379845751963, 1.1763827826477946]","[-2.2906554833214203, -1.6225480552341074, -0.09112451023909524]",True,"[-0.0004746041237231359, -0.0009009818561718577, 0.011781210863764047]","[0.004832814035670438, -0.00748385271132476, 0.005730789561252002]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
50.png,"[0.02510715265376095, -0.014991147185015485, 1.1680764882738728]","[-2.200195920463944, -1.4935118704950547, -0.0748219162681395]",3.333333333333333,aruco,"[0.025221309082772078, -0.014694437350612766, 1.185687022593773]","[-2.2072509863971397, -1.5059464723127047, -0.05090829380928023]",True,"[0.00011415642901112938, 0.0002967098344027197, 0.01761053431990023]","[-0.019343092144671923, 0.006274770166329248, 0.008333652916152734]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
51.png,"[0.0278525862584146, -0.003168182507379713, 1.1733523376539339]","[-2.1262366722761277, -1.3433552593010285, -0.0687901297926112]",3.4,aruco,"[0.028176481896545397, -0.003234223457342294, 1.1833995008180351]","[-2.1210555078631197, -1.335236073083485, -0.048360170813954724]",True,"[0.00032389563813079586, -6.604094996258067e-05, 0.010047163164101258]","[-0.0005450425602532164, 0.01800471516213817, 0.002004528158415277]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
52.png,"[0.03302423798310137, 0.00806461087435334, 1.1799782439424247]","[-2.0697709859085665, -1.1681905150962517, -0.06199628533638017]",3.466666666666667,aruco,"[0.0326639532779413, 0.007668743536010006, 1.1916582697791305]","[-2.0606868617035006, -1.1670903429588437, -0.06387458365715275]",True,"[-0.0003602847051600716, -0.00039586733834333365, 0.011680025836705799]","[0.008517534826453756, 0.0018851105616332824, 0.002151370298764956]","{'aruco3': False, 'cornerRefinementMinAccuracy ': 0.1, 'parser': 'simple'}"
