imageName,realT,realR,time,method,detectedT,detectedR,isSuccess,errorT,errorR,detectionSettings
21.png,"[-0.17729899246094227, -0.010662325701598752, 1.185407308292838]","[-2.6611598144812216, -0.011381356320527784, -0.02788305185151786]",1.4,apriltag,"[-0.17464476543366064, -0.016281388304885548, 1.2224866197327744]","[-2.637859158503059, 0.013341723966120576, -0.019975330922996033]",True,"[0.0026542270272816304, -0.005619062603286797, 0.03707931143993637]","[0.023510771615652567, 0.009865303627863212, -0.01597752036488864]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
22.png,"[-0.169318860364015, -0.026314851172999976, 1.1798264995332512]","[-2.80159387150199, 0.28964530559558255, -0.01887335353937023]",1.46666666666667,apriltag,"[-0.16774633767672814, -0.030109624922599304, 1.2198504715249667]","[-2.778951856141375, 0.3092938577609854, -0.007590352743490889]",True,"[0.0015725226872868592, -0.0037947737495993283, 0.04002397199171548]","[0.021518582621624923, 0.008073623412527169, -0.013801538581790323]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
23.png,"[-0.16480496594683958, -0.04315465528819057, 1.1764311165754426]","[-2.914218857952551, 0.6076756565910122, -0.008992845132743996]",1.53333333333333,apriltag,"[-0.16440165093526413, -0.04134688305253348, 1.2140070958021247]","[-2.9208318960654647, 0.6421903395014134, -0.06297460966298575]",True,"[0.00040331501157545024, 0.0018077722356570902, 0.0375759792266821]","[-0.020889350446706704, -0.030442746603704735, -0.024557006012132548]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
24.png,"[-0.1635504830856949, -0.05979553984709374, 1.1755768927847614]","[-2.995953629804634, 0.932440949012945, 0.0014290885274560875]",1.6,apriltag,"[-0.1728199782019479, -0.06001775319678014, 1.2081013399494935]","[-2.8242824990912014, 0.9104887430407994, -0.36017801155688206]",True,"[-0.009269495116252996, -0.00022221334968640372, 0.03252444716473213]","[0.07026179274333975, -0.2752829088337331, -0.02065737729402148]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
25.png,"[-0.16484337215067008, -0.0750443269530987, 1.1772532798436388]","[2.764099914575115, -1.1358381803131818, -0.010861784983375306]",1.66666666666667,apriltag,"[-0.16112559783878377, -0.07142724624418317, 1.2128559276227262]","[2.7644147336931333, -1.1593519950312294, -0.03248324883575126]",True,"[0.0037177743118863016, 0.003617080708915532, 0.03560264777908739]","[0.013718779639445282, 0.008657115427585588, -0.015484371210318896]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
26.png,"[-0.16765772228399345, -0.08813136595851628, 1.1811322851219561]","[2.5326996868790923, -1.2813288037682733, -0.018264967931819018]",1.73333333333333,apriltag,"[-0.1626495410798028, -0.08190838742679804, 1.2168769122495622]","[2.516624703513754, -1.2863314387944191, -0.03623553015132892]",True,"[0.005008181204190637, 0.006222978531718243, 0.035744627127606066]","[-0.00560243587613066, 0.015420837513251186, -0.009924487050564574]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
27.png,"[-0.1708841879188111, -0.09879761995797948, 1.1866823854952786]","[2.3205670816833983, -1.3763291678640042, -0.02370120953969207]",1.8,apriltag,"[-0.1892493388186276, -0.05458600220044617, 1.226597988470982]","[1.1672184841156779, -1.3634446982263715, 1.3008002967927526]",True,"[-0.018365150899816496, 0.04421161775753331, 0.03991560297570329]","[-1.1673096256143949, -0.7474935141678475, -0.23493649404962838]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
28.png,"[-0.1735199324931389, -0.10724003129784482, 1.1932988352181866]","[2.136332693749676, -1.4266973506138398, -0.02728440866521195]",1.86666666666667,apriltag,"[-0.16547320961340797, -0.09842327820402524, 1.225614983722007]","[2.116225305196239, -1.4246045901113042, -0.044346053511729704]",True,"[0.008046722879730933, 0.008816753093819574, 0.03231614850382036]","[-0.008978165582589783, 0.01852011446021834, -0.010247680498795111]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
29.png,"[-0.17477211179145374, -0.11396349036218906, 1.2004067801211815]","[1.9858858239936432, -1.43813283145032, -0.029151416538785186]",1.93333333333333,apriltag,"[-0.1659148604607339, -0.10486692286441318, 1.2323895083173357]","[1.9747551092182862, -1.4411489690569868, -0.04369596248429951]",True,"[0.00885725133071985, 0.009096567497775876, 0.03198272819615422]","[-0.0009489211063347364, 0.010879876577128671, -0.010209113533581107]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
30.png,"[-0.1740728242954761, -0.11960140896945665, 1.2075144052101932]","[1.8725324718588536, -1.415552892235162, -0.029438728634893295]",2.0,apriltag,"[-0.16379542635830696, -0.10989992243224583, 1.2382299185579004]","[1.8628499870469044, -1.4171109729983276, -0.04315781966727818]",True,"[0.010277397937169142, 0.009701486537210813, 0.03071551334770728]","[-0.0005982245831565453, 0.01030673880355411, -0.009254729574275162]","{'nthreads': 1, 'quad_decimate': 1.0, 'quad_sigma': 0.0, 'refine_edges': 1, 'parser': 'simple'}"
